date,none_pct,low_pct,medium_pct,high_pct,total_pixels
2020-02-10,0.2777777777777778,99.79738562091502,0.13616557734204793,0.0,360
2020-02-11,1.4056358670308438,92.90475873248508,5.924544223125264,0.0,883
2020-02-13,2.4792038027332146,82.71588433353139,15.177510398098635,0.0,1584
2020-02-16,2.647466188691543,94.85749008744763,2.51293384389767,0.0,11552
2020-02-20,0.9903622465935525,98.92101473357702,0.0,0.0,177
2020-02-23,1.9916708977055684,97.39633954691624,0.6461400836536835,0.0,6488
2020-02-25,0.0,100.0,0.0,0.0,25
2020-02-26,12.267171571301729,84.26327781521773,3.513109335387183,0.0,9165
2020-02-28,11.222703153232446,85.970695805369,2.839368541094025,0.0,13033
2020-03-01,14.040626745450805,82.70323661698572,3.2851809389422932,0.0,13340
2020-03-04,6.069830044121629,93.27782290820474,0.6904955320877335,0.0,4924
2020-03-07,14.363646744117716,81.68577877852368,3.980833580502721,0.0,28162
2020-03-09,16.109346966801656,81.08212634316038,2.8397644615645867,0.0,29213
2020-03-11,0.014599605810643112,100.01165105797047,0.0,0.0,13699
2020-03-29,9.607843137254903,96.94117647058825,0.0,0.0,10
2020-04-20,15.861516130826846,84.10269378149334,0.0472874215458688,0.0,23262
2020-04-21,19.198626169422013,80.74375496603872,0.055978469819300276,0.0,19125
2020-04-23,13.553179534762727,86.36410590307314,0.09918487816276574,0.0,25929
2020-04-25,4.7609153231440455,95.24416279422653,0.015324496207187187,0.0,26102
2020-04-26,6.144137063450906,93.8448099325115,0.030508151396701308,0.0,25297
2020-04-28,0.043611442811899694,99.91269058373564,0.0,0.0,13596
2020-04-30,5.90186919427624,94.10029315698453,0.009544646011391596,0.0,28473
2020-05-01,5.3864562372794,94.61612154836418,0.0032703250703119886,0.0,30578
2020-05-03,3.527405910583482,96.44094616881856,0.025258903763576663,0.0,31672
2020-05-05,2.8613934526709115,97.14469087690719,0.0,0.0,30551
2020-05-06,1.9523881329258426,98.02393831851253,0.0036104993320576237,0.0,27697
2020-05-10,74.27163262207598,25.70273517767011,0.033285449003188396,0.0,114164
2020-05-11,84.47819077877308,15.484840771507724,0.044621832545495205,0.0,114162
2020-05-15,82.66826158027486,17.108756567455703,0.2280368824631546,0.002630678978244285,114039
2020-05-18,37.62337553473482,61.798921260803894,0.576851037365614,0.008869494261437212,112746
2020-05-20,32.18509705764037,66.99599920422304,0.8170773069429802,0.0075686467319238965,111865
2020-05-21,0.0,100.0,0.0,0.0,1021
2020-05-28,4.89861983142298,94.2427598273631,0.7381230035075456,0.1275797936984349,86156
2020-05-30,9.803716510044334,88.51693501057129,1.1478118834984403,0.5380383671679995,110920
2020-05-31,15.582724744276963,83.297548489562,0.9864982855424688,0.13605025220547276,101730
2020-06-07,56.72005391624435,41.93727839757177,1.330006162445357,0.020146455975614028,114164
2020-06-12,0.0,89.28726326640766,10.720390116418672,0.0,114162
2020-06-14,0.5273716393198483,21.244900760104315,48.501566810112614,29.733996988165483,114151
2020-06-19,1.5214228434644443,9.869431615923087,34.01119795517686,54.60560090122263,114163
2020-06-20,0.0,0.9444851502732101,27.821080535365816,71.24208769718715,114162
2020-06-24,0.0,4.840460998590561e-05,9.694447628200052,90.31047926960227,113423
2020-07-04,1.3226379569659734,23.780149903154015,48.600474933817225,26.30397637401976,113056
2020-07-05,21.984211224169425,77.97173794012208,0.05170408445779071,0.0,114164
2020-07-20,0.22163252126358599,64.43430273300636,35.21250188933314,0.13903774544155434,114160
2020-07-22,0.0,30.018547031272625,69.95346581114666,0.03565811902391567,114156
2020-07-24,0.0,12.231691086332285,83.53342995326139,4.247250312722611,47041
2020-08-01,0.21330227956634654,32.558857880923874,64.50610082855847,2.7293925278590767,114160
2020-08-09,0.04363739992341191,99.83732801512353,0.12680515036567927,0.0,112289
2020-08-21,8.753222301858386,85.46108050185566,5.792474571531966,0.0008759405411560663,114163
2020-08-26,38.285836772318966,61.69544181755017,0.026014172279225197,0.0,114161
2020-09-23,0.0,0.10139369961618383,21.105018191161978,78.79913941084067,114158
2020-10-10,0.0,0.0,2.6635256469379085,97.34412766884924,114163
2020-10-12,0.0,0.0,15.415152019480916,84.59250129630625,114163
2020-11-01,0.037921880925293895,99.97172194856746,0.0,0.0,87021
