date,none_pct,low_pct,medium_pct,high_pct,total_pixels
2025-02-13,1.1106811145510835,99.04282765737875,0.0,0.0,304
2025-02-18,1.7179000632511068,98.35420619860848,0.0,0.0,310
2025-02-28,0.0,100.31881081609701,0.0,0.0,802
2025-03-13,2.642390289449113,100.63492063492068,0.0,0.0,42
2025-03-26,0.0,98.52617970265032,0.0,0.0,91
2025-03-28,1.3211951447245565,96.34920634920641,0.0,0.0,84
2025-04-24,10.511982570806097,89.53033350092173,0.0,0.0,936
2025-04-25,6.96582329956329,93.00659488321928,0.0,0.0,1109
2025-04-27,12.524315453053461,87.46220955342491,0.04405286343612335,0.0,2270
2025-05-02,0.8450527029024678,99.15821834130197,0.0,0.0,43639
2025-05-05,2.9214298023897056,97.07903693704048,0.0,0.0,32768
2025-05-09,0.1415093224526076,99.86044492144786,0.0,0.0,49766
2025-05-10,12.527402114501523,87.48871392095371,0.0,0.0,12118
2025-05-12,13.976938012780963,86.01606795959837,0.009826319797577813,0.0,40707
2025-05-15,30.21424728955095,69.76244075542581,0.03776160806355569,0.0,68853
2025-05-20,29.473586764898357,70.26219620160595,0.2670269521236056,0.0,101880
2025-05-25,13.563165380335619,85.40524199892818,1.0394063875824386,0.0,114027
2025-05-29,4.462276061895807,94.74078658478962,0.8008532541909157,0.0,98943
2025-06-01,2.471885003824635,96.04019797456242,1.494206626468692,0.0009434407283362423,105995
2025-06-06,3.7028208184346454,93.59516940577517,2.6937392181964386,0.007591082166323467,90612
2025-06-08,1.080024528926169,95.82365310538769,3.0869601133960196,0.005511578029040465,89722
2025-06-09,2.976798040525496,93.23952305482446,3.7843041202230183,0.006234691605433089,112275
2025-06-16,45.08194378234002,53.10473233179721,1.8185790413769685,0.001771400735131305,112905
2025-06-24,35.65077246543935,63.85713926715609,0.49881191381000106,0.0,105335
2025-06-29,84.4887216043516,15.518931577360954,0.0,0.0,114165
2025-07-03,0.09451061114674925,62.249932373422354,37.6632101971433,0.0,114165
2025-07-04,5.455073195572629,94.53915600313636,0.013423983003616195,0.0,114165
2025-07-06,1.9356833610677218,27.73583806896509,70.2694848034621,0.06616055917474005,114143
2025-07-08,0.2088171317228332,10.676054523767212,78.22452023773647,10.898261288485964,114165
2025-07-09,0.14484499320797406,29.82540709342722,67.41523501956405,2.624857912512225,106483
2025-07-11,1.4661442030497644,79.63504834334218,18.90646063532057,0.0,114165
2025-07-18,64.77894481928892,35.226788196993866,0.0019201654296370151,0.0,114165
2025-07-26,87.15250974037417,12.854075156099306,0.0010682852390288223,0.0,114165
2025-07-31,2.0544808296900854,39.61554784397881,54.98721063338841,3.3504138746551044,114165
2025-08-02,19.719449747226886,30.59996582174229,47.05433054840647,2.6339070643367055,114165
2025-09-09,0.0,2.9947985500861773,66.0241532079044,30.98870142372194,114165
2025-09-14,2.391298746937938,35.29694139082773,49.69558187156502,12.622660234576847,114158
2025-09-16,0.008882911987551558,41.87253570897993,58.12623456074495,0.0,114165
2025-09-21,4.31805702616526,19.36340161256112,76.06166513379763,0.2645294091884553,114165
2025-09-26,1.6916932235163586,38.83266651380913,59.48066566879887,0.0026277755879647877,114165
2025-09-27,3.777284855167485,30.20603306359988,66.02433526294504,0.0,114165
2025-09-29,0.7394869654602085,68.99777841325306,30.270387802999238,0.0,114165
2025-10-21,0.0006265225878301902,59.70721460338718,40.297598229219304,0.0,110163
2025-10-26,0.005359488551663926,91.62988827161462,8.368763285636934,0.0,102951
2025-10-27,0.028008031206692506,97.75411525299914,2.228894326942181,0.0,79445
2025-10-29,0.15736983821765138,95.94478287029273,3.9048571081432475,0.0,107804
2025-11-08,1.342281879194631,95.96789051190949,2.460850111856823,0.0,447
